User_Id,Anime_Id,Rating_by_User,Like
Jokke-kun,1571,9,True
______________,3914,9,True
Skadi,1053,4,False
Archaeon,475,8,True
Shidira,2983,2,False
phoenixflair,5681,10,True
Skadi,3095,6,False
Archaeon,5681,8,True
D5,1760,9,True
EcchiEcho,4719,9,True
HalRyder,5678,5,False
D5,2983,7,True
Redward,2010,3,False
A2ZOMG,5958,9,True
Bonta_kun,563,7,True
Hanaji,389,8,True
Justp94,124,8,True
Alexiell,303,9,True
Archaeon,1095,8,True
ImaVampire,2476,2,False
MS06FZ,1916,5,False
MS06FZ,2157,7,True
vitaamin,322,10,True
Stary1722,1516,10,True
Eunhea,1604,9,True
Morage1,6573,7,True
Marquis_D_Luffy,1735,5,False
Archaeon,5909,6,False
Itadakiimasu,6573,8,True
Marquis_D_Luffy,4107,8,True
Marquis_D_Luffy,1205,10,True
Mimerio,403,9,True
VoidHawk,200,10,True
Elm,6712,7,True
Merridian,930,6,False
yunfanz,1559,8,True
zerp,227,10,True
Archaeon,5420,9,True
MS06FZ,88,8,True
MS06FZ,2094,7,True
davieboy232,2476,7,True
GreatS,6489,3,False
Wilio,4789,6,False
Yami-chii,1699,10,True
Skadi,5909,5,False
AquaHaze,5909,7,True
kdub1200,3422,8,True
eyerok,416,9,True
Online,6465,9,True
Gorbash,2414,8,True
vitaamin,5081,7,True
vitaamin,5681,8,True
hajirapes,227,10,True
BrookeAnn,1699,7,True
abhishek14,6573,8,True
davieboy232,586,7,True
Skadi,6443,5,False
davieboy232,597,8,True
zelda-knight,4789,6,False
marick251,6574,8,True
stryk3r85,5909,7,True
anime_n00b,5667,7,True
Mimi_Taylor,6758,8,True
FAErieWINGS,1575,9,True
cpt_soup,6573,6,False
Lamyisme,3298,10,True
Dinkyhund,1562,7,True
Sweetlollipop,5678,10,True
AaronScythe,2476,10,True
tomorulez,5060,8,True
A2ZOMG,5678,6,False
deathhere,7088,9,True
Archaeon,7311,9,True
Skadi,5678,9,True
Seriphim,1194,9,True
HalRyder,7311,10,True
Lamyisme,4884,5,False
shotacon,5060,10,True
Hayamin,5667,8,True
CkretAznMan,7311,10,True
nina4life,284,7,True
CtrlAlexDelete,6573,8,True
MS06FZ,1792,9,True
unchartaed,107,8,True
MS06FZ,2761,9,True
rioyoki,3298,7,True
SavageDino,2246,9,True
Itadakiimasu,227,9,True
MS06FZ,2200,8,True
Archaeon,4985,7,True
lolicontim666,894,7,True
lolicontim666,895,8,True
sdgheoiman123,5941,3,False
Necroda,1543,10,True
Bakatsu,5909,10,True
BienAgiter,7588,5,False
YukiPwns00,59,8,True
Scott_Moseley,3958,8,True
Wilio,1571,7,True
Geet,1562,10,True
ShiroNiji,7817,8,True
amalthea22,59,8,True
LuciferIAm,79,1,False
yumenichan,7817,7,True
Lolita_Flora,4481,9,True
FOLC0N,202,6,False
FOLC0N,565,7,True
Mimi_Taylor,7588,9,True
AquaHaze,7590,6,False
setvenx,7590,5,False
serowenczak,1412,9,True
Archaeon,391,7,True
xchibihimex,860,7,True
ShoujoChrome,242,7,True
Misharu,490,9,True
Dizz-Ishimura,392,9,True
Wilio,5081,8,True
Icky-san,2476,1,False
711,3840,6,False
kanon-chan,474,10,True
Kazedouya,7817,9,True
GeoffreyEmerson,7817,8,True
Lemegeton,958,9,True
shina_luna,1376,8,True
chelmquist,709,10,True
SoulCross,2985,8,True
XxHikariChanxX,1575,10,True
lonelygrave,6573,7,True
Tomochiru,6811,10,True
karbear,1559,8,True
ponchmeister,7088,8,True
Toffeequeen,8560,2,False
deadaccount0000,8560,5,False
RisingSan,1735,10,True
RabidCh,5081,10,True
Flipside101,8676,8,True
Phoenix_xtreme,202,7,True
Elusius,4155,10,True
Flipside101,7817,9,True
lalmvpkobe,8676,10,True
oasismii,5958,8,True
xly15,102,9,True
RisingSan,1793,8,True
RisingSan,5081,8,True
Slushpuppy282,7588,7,True
Marquis_D_Luffy,5681,10,True
Aburaishi,552,10,True
MS06FZ,2337,10,True
Arizzle,7311,10,True
blargsan,2476,9,True
Zeroflamez,1559,8,True
misakiandusui,1571,10,True
ShuuenSE,2606,5,False
Parabellum25,949,9,True
zeroryoko1974,5020,2,False
blondel,5081,10,True
Milito,8676,7,True
evil_princess14,1562,10,True
huruki,576,9,True
AnnaMoonshadow,322,8,True
Netrizhul,325,4,False
Archaeon,5386,7,True
Skadi,2155,1,False
miscanime,5681,6,False
canabliss,7817,8,True
Reaper_1992,8676,10,True
leo22334455,5356,9,True
tinypinkghostie,59,8,True
xxcchaosxx,5081,9,True
rider1928,469,8,True
trishoverman47,391,9,True
SoujimiSatori,6875,8,True
Archaeon,6922,7,True
Babels,6875,9,True
loweskyoya20,62,3,False
Paranoid-Phobia,2476,9,True
A2ZOMG,79,5,False
yumenichan,1126,7,True
trishoverman47,860,8,True
kirathesavior,7193,9,True
HappyViet,5681,10,True
Archaeon,6172,8,True
Shoujumango,5958,9,True
MS06FZ,2291,4,False
Robiyn,6884,8,True
shadowsuki,1016,9,True
kanon-chan,998,10,True
skankfish,2596,9,True
skankfish,7588,8,True
Hartifice,1575,5,False
Sandrock04,1691,3,False
kirAth-shiAue,974,1,False
Archaeon,4028,7,True
hell0kitY,6950,5,False
MasterGear,666,9,True
alidan,3654,8,True
curiousplayfan,1735,8,True
rymmkon,8876,7,True
VoidHawk,6922,6,False
Matethetiger,6637,9,True
seyrine,8876,9,True
xxcchaosxx,9181,8,True
Reaper_1992,9181,5,False
alidan,5667,10,True
gryphonz,2267,6,False
Plagus777,6574,8,True
Yemi_Hikari,7768,8,True
Hanaji,6172,10,True
YukiPwns00,124,6,False
setvenx,9181,7,True
metempsykhosis,552,6,False
otaqu4_7,1735,3,False
shreeveera,3840,8,True
AquaHaze,8676,8,True
Bears2002,8086,8,True
japan1,227,10,True
Archaeon,8676,7,True
randomguy6,7311,9,True
ChaosPaladin,9062,7,True
Archaeon,9062,6,False
Smokie-,7311,10,True
mjcabreza,227,10,True
MiDNiGhT2903,5958,10,True
lox,4981,6,False
Phydias,607,5,False
Hereafter,263,10,True
AikoArisaka420,6288,7,True
Fario,469,8,True
thecandyman328,9041,5,False
sunyee,5941,9,True
sunyee,6811,9,True
Tamaya14,6811,10,True
Adanadhel,5081,10,True
Adanadhel,8086,8,True
KuraKaze,1904,8,True
LoneAngel,5081,9,True
MadLuvdie_ANIMES,1604,10,True
Archaeon,8086,7,True
Guival,8086,9,True
DarknessAngel,9041,6,False
Zernan,9041,9,True
Mimerio,2476,9,True
danzil,8241,8,True
grakara,9252,10,True
Humpheh,1453,10,True
serowenczak,5681,10,True
damagegirl,2933,8,True
MS06FZ,1575,6,False
thecandyman328,8241,4,False
beanysweets,2476,6,False
Nasty001,9367,6,False
AnimeUpdateAus,6922,8,True
SmileToday191,322,7,True
Plagus777,9756,10,True
Nasty001,9041,7,True
Nasty001,8241,7,True
evanfa,9367,9,True
Justmiff,9367,8,True
shadow-ookami,5681,9,True
FishyFox,9756,9,True
LoneAngel,275,6,False
Nasty001,275,5,False
Kyzoryn,1575,10,True
therustbelt,384,7,True
WindKazuma,1691,10,True
AquaHaze,9041,6,False
Archaeon,9041,6,False
LoneAngel,9041,9,True
Skadi,8241,4,False
firebug,2596,8,True
firebug,227,8,True
Galactic_Kitten,7311,10,True
Skadi,9367,5,False
RONin63,9367,9,True
MokonoXMokana,2476,8,True
ashton,10109,4,False
LoneAngel,9367,10,True
InfiniteRhapsody,10163,6,False
Plagus777,9041,7,True
shuirochan,7720,8,True
kidbaxter,9289,9,True
Mei-kun,9289,8,True
Strange8,1699,8,True
spinky,246,8,True
vector_girl,9756,4,False
Devries,9756,10,True
AquaHaze,9756,9,True
Nasty001,10020,7,True
Archaeon,9756,8,True
Meruru_Arls,10308,7,True
PrinnyDood89,9756,10,True
Moon_Light,325,6,False
plutomutt,475,4,False
lovelessxd,2596,3,False
Arex,2476,7,True
jollybean,2476,6,False
firebug,490,8,True
kd100,392,10,True
ChibiHime,9756,8,True
SolidousJohn23,8241,3,False
lovelessxd,1562,7,True
Eunchii,1604,7,True
Galarn,9756,10,True
Antigone,958,8,True
Loweireigh,2476,7,True
Idiot_Ronin,10020,7,True
Nasty001,2155,7,True
ItsSoPringles,9941,10,True
LoneAngel,9181,9,True
HadenaZubon,1699,7,True
Yuunagi,9756,10,True
Adoniex,6194,8,True
tylergn,5020,3,False
Bringerof_D,9289,10,True
shinigamikei,9041,8,True
Plagus777,9618,8,True
bonkabonka,8800,8,True
Bachiatari,27,9,True
anime_perla,1261,9,True
angelickawai,10079,7,True
Bachiatari,1571,9,True
SmoothCoffee,9756,10,True
Psyxwar,1735,4,False
Rahccoon,3298,9,True
nightfury,9367,10,True
electricbloom,10278,8,True
senilehitman,10161,10,True
AlexanderZero,1575,10,True
_laz_,10163,4,False
CueTheMusic,4884,8,True
RicardosFlick,5081,8,True
natsukage,281,7,True
Inushinde,7817,6,False
InfiniteRhapsody,6758,9,True
hentailicker69,2349,10,True
imageist,585,10,True
n-j-s,364,9,True
n-j-s,1571,8,True
Clockwin,4654,8,True
H1kikomori,8560,8,True
Zanarkandian,4654,7,True
philip1114,9367,10,True
michael050,2476,9,True
spinky,8740,8,True
hartis,1691,10,True
Jigoku-n3ko,10163,7,True
JoshSenpai,27,8,True
deadeaddead,10156,1,False
Nasty001,193,7,True
xxcchaosxx,10163,9,True
darkness231,2476,6,False
wherearethestars,431,10,True
artzcrazy,7311,9,True
TrainerYumeno,26,10,True
n-j-s,26,8,True
artzcrazy,5958,7,True
Aetherius,8516,8,True
LordSoth,6950,10,True
Nasty001,8516,7,True
JessicaD,9041,8,True
Pera,102,6,False
Klownzie,9667,9,True
deadeaddead,8311,3,False
happiehappie,9941,9,True
Darkmage530,5667,6,False
VoidHawk,10163,7,True
Catseyes,9941,9,True
Llightshines3211,1604,10,True
Haizel,1684,9,True
jaywhy620,246,7,True
Roeam,7088,8,True
Bachiatari,5060,8,True
Inushinde,9289,7,True
JLSora,8676,9,True
Catseyes,10161,9,True
Catseyes,10156,8,True
trishoverman47,10801,10,True
Pockycrusader,597,10,True
Lilith_Aensland,6922,5,False
astral171988,9367,10,True
Tiduas,10030,9,True
Kur0Kishi,10808,7,True
D5,974,7,True
entropy-,169,4,False
barcaman101,1362,10,True
Inkwave,5081,10,True
Inkwave,227,9,True
SkyRabbit,2476,1,False
Plagus777,10801,3,False
barcaman101,263,10,True
Archaeon,9289,7,True
Mizu_chi,1604,9,True
Mizu_chi,1575,8,True
lolzteez,10087,10,True
Saraph,2476,9,True
Mizu_chi,6573,8,True
Saraph,79,9,True
Kiev,10087,10,True
kelvinz29,1575,10,True
Archejoiyo,1684,9,True
Saraph,7088,7,True
Kuro1250,10719,8,True
AlbinoFoxRacer,9041,10,True
radialglimpse,6758,9,True
radialglimpse,1575,10,True
Archaeon,10156,6,False
KyaOtakuSama,9756,10,True
Misticaltom,552,7,True
Wolf_Anarchy,9756,8,True
MS06FZ,6336,8,True
chawchawkun,9041,9,True
uzee,1137,8,True
OBENsoccer11,1575,10,True
Morridine,10163,10,True
VelocityWaffles,1840,9,True
VelocityWaffles,9041,6,False
Barizz,6773,10,True
Emillia901,1562,9,True
kiryustiddies,9941,10,True
TetsuPanda,263,10,True
StrangePassage,2596,8,True
Archaeon,10372,7,True
Bringerof_D,227,9,True
AnimeViewerJ,2476,4,False
AnimeViewerJ,986,10,True
Woks,10719,9,True
Plagus777,10794,9,True
Nasty001,10794,7,True
Archaeon,9760,7,True
Kurano,2476,8,True
leoloveslia,2596,10,True
LoneObserver,5060,10,True
chillmochi,5958,10,True
penginkumo,5081,9,True
evanfa,10719,10,True
Inushinde,10278,5,False
Yemi_Hikari,10719,9,True
penginkumo,10087,9,True
Yemi_Hikari,9367,8,True
Plagus777,10958,3,False
CelticaNoir,1604,9,True
Seliverstaff,1724,10,True
theanimedude1000,2476,2,False
SolidousJohn23,10087,10,True
JigokuNoTenshi,9756,10,True
CJayTiii,9289,8,True
VelocityWaffles,8676,4,False
ramzacloud,11319,8,True
nonamesfuck,3120,2,False
Chendroshee,6064,7,True
Nasty001,10933,6,False
knutaf,9756,9,True
RabiKokoro,59,9,True
FourLeafClover,9756,10,True
Archaeon,10087,9,True
jaredross,9289,10,True
Jigoku-n3ko,9941,8,True
EVA_UNIT_02,392,10,True
jaredross,10719,8,True
Hollow-Of-Dawn,59,10,True
ZydrateNomadofOo,7817,10,True
newtypezaku,1899,5,False
Nasty001,10958,7,True
TryingMyWorst,2349,6,False
Plagus777,11285,5,False
Eien_no_mirai,11285,8,True
Scruff,11285,5,False
Pera,11235,8,True
firebug,7311,9,True
Sanders_Man772,1559,10,True
Kento_Yamano,5060,10,True
Tenos,4654,5,False
jaredross,9041,9,True
Jo-izo,10156,7,True
nikolas_dmx,1937,10,True
Ayuuki-chan,7193,2,False
zero4life,11617,8,True
GreatS,9756,6,False
zero4life,9793,4,False
flaxman85,227,5,False
Jigoku-n3ko,26,6,False
-FlameHaze-,169,10,True
ikasama-shoujo,9761,7,True
Moon_Light,5020,3,False
ampzz,193,3,False
BigOnAnime,6773,4,False
D5,2866,8,True
Nasty001,11617,6,False
Alphacide,1292,9,True
fuwafuwasan,10163,8,True
Archaeon,9941,8,True
flaxman85,10049,8,True
daimira,9941,9,True
Inkwave,7785,9,True
SolidousJohn23,11285,10,True
YamiRic,6773,10,True
SolidousJohn23,11617,8,True
justpooky,11617,7,True
Lyunatx,11617,10,True
Moebeetus,9756,9,True
Noserus,6773,3,False
heipo,11319,8,True
691175002,9760,7,True
catalysst,202,10,True
catalysst,1604,5,False
aereus,10808,6,False
adelain,855,8,True
chawchawkun,11285,9,True
crescent917,11319,8,True
Plagus777,8917,4,False
Jshway,5958,9,True
Heta-rashi1,360,6,False
LoliYandere,2476,7,True
purpletrees,13163,7,True
jaredross,9760,10,True
rukuthehunter,9367,10,True
hanzer,1016,2,False
jobarda,1575,9,True
whyisthis,5081,1,False
Reaper71,9756,10,True
Haokan,11285,3,False
Plagus777,12317,4,False
PPPPang,5034,9,True
BeniMidori,12753,8,True
DaFreshLink,392,8,True
Tuv,6922,8,True
Strange8,1571,8,True
Harukasan,442,5,False
MuffinPaula,11285,7,True
barcaman101,1245,7,True
_mahoushoujos_,1142,10,True
deleteme1979,317,2,False
killbethy,12149,5,False
Evangelion2014,6811,8,True
bloodnet,58,9,True
SeoulFinder,2476,8,True
Scruff,12317,8,True
Nasty001,10119,5,False
panuru,4095,7,True
AnnoKano,12317,6,False
bobbyf77,3958,9,True
m_theory,27,6,False
Squirrell,5681,10,True
jenns505,27,9,True
LordCustos3,666,7,True
coffeemon,10172,5,False
barcaman101,1034,8,True
Avoltage,9756,7,True
zenron,9941,8,True
ImaVampire,9756,9,True
Animewolfguy,246,8,True
barcaman101,998,10,True
JMichaels,1575,10,True
barcaman101,384,6,False
Anomalous,2267,5,False
Nasty001,12317,3,False
Akaelda,974,6,False
Akaelda,2476,10,True
Hachiko75,10079,1,False
mgzem,996,10,True
Bleys,11617,9,True
16Number7,9941,9,True
Nasty001,11005,2,False
BrandonFlowerz,10458,7,True
barcaman101,895,10,True
Chidori-ka,6922,8,True
VelocityWaffles,2476,10,True
Perfect_Irony2k,8917,8,True
yujizzsakai,2494,10,True
crescent917,9041,9,True
BrandonFlowerz,12501,7,True
LaughingSorrow,1575,10,True
Nasty001,8917,7,True
thiis,10163,7,True
Wingerie,13333,6,False
Brinkley,610,7,True
Brinkley,1562,9,True
LaughingSorrow,1559,10,True
inuyashagurl92,6811,10,True
SirSimeon,2476,9,True
Shroukin,8311,10,True
djtremix,11319,7,True
Morridine,13585,8,True
eurekaloverenton,102,7,True
bloodshot123,1735,5,False
Nasty001,12449,1,False
ihateeveryone,9756,10,True
kingck,8516,10,True
Klownzie,10327,7,True
Poparteeb,7817,8,True
tombikhipster,59,7,True
DVTClark,12317,7,True
AquaHaze,10079,6,False
Younglee10,10087,8,True
woodenbottom,5681,6,False
jbeat,10357,5,False
Stellio,12149,7,True
Sheba1500,10357,10,True
Hearts-,10163,10,True
XxEmmaxX,1604,10,True
AquaHaze,2986,8,True
beyondpixels24,7817,7,True
ihateeveryone,4985,8,True
Psyxwar,9756,8,True
LordKage,10087,9,True
TheExpeditionary,79,8,True
quadnia,13333,9,True
skayori,597,9,True
quadnia,9289,10,True
xtulthu,13333,10,True
quadnia,5081,10,True
Suave_,227,5,False
KarateGuy,5081,8,True
KarateGuy,9941,8,True
quadnia,10719,8,True
TheExpeditionary,59,9,True
kurasaina,6987,8,True
Kenaniken,79,6,False
quadnia,6773,9,True
setvenx,9756,10,True
Mse1230,13503,10,True
HardyisHere,11285,9,True
Personas,62,6,False
Shioxus,2832,7,True
Karhu,13283,7,True
Shioxus,6505,9,True
hlguyvalve,1575,9,True
Yuvaine,13585,8,True
EtTuJudas,8676,8,True
xSammyx,8768,10,True
kurasaina,2476,9,True
Etaru,2476,3,False
hlguyvalve,2476,5,False
Netwizard2003,1691,4,False
lightningfalcon,5909,9,True
nekonapping,11355,9,True
TeNShIkA,10357,8,True
Khryos,7193,10,True
Llightshines3211,8768,8,True
LegendofAnime1,1735,10,True
neonstripedzebra,322,8,True
Inhibitor,10172,7,True
Ikaros000,11617,10,True
martver,11617,7,True
newls,5420,10,True
Nasty001,13585,10,True
barcaman101,1760,9,True
martver,2476,4,False
xsupakoreanx,1840,9,True
Khryos,2476,1,False
Morridine,384,10,True
Nasty001,12753,6,False
Skadi,13333,8,True
jaredross,392,10,True
ryanxwonbin,12611,6,False
Fatalpulse,12149,9,True
VelocityWaffles,59,8,True
Cruiser,13333,10,True
Bobby_S,513,10,True
skylarkchrome,1604,10,True
jessifer,8197,10,True
