User_Id,User_Favorites_Anime
Lori_OkazakiXD,"9253, 4224, 7791, 4181, 849"
jena_jen,
lisagesha,"121, 59, 1535, 235"
kaluranda,"14741, 122, 6702, 853"
tonyfony,"227, 32, 22135, 468, 339, 6675, 320, 32979, 634, 38292"
Unrighteous,
Meadowe,
PantsuuGod,"28999, 27775, 13759, 19815, 15315, 33352"
Ashes_,"38000, 2904, 28171, 35507, 25777, 269, 10620, 23273, 1735, 10793"
Nalu4EVAH,"9863, 10588, 9982, 12049, 6702"
Jet17,"33, 5114, 31240, 22199"
Corphini,"38408, 36456, 33486, 38691, 32189, 33028, 16592, 31240, 38524"
Oask,"4898, 11757, 16498, 4224, 11759"
Saucy_Sanders,"18679, 36873, 32664, 2233, 11111, 1535, 34542, 31043, 889, 437"
Alimer1,"12355, 35851, 35608, 29, 4224, 7311, 24921, 9989, 18679"
gryphonz,"153, 820, 73, 30"
TheFatWeeb365,"4224, 11617, 24703, 32215, 15451, 15315, 30015, 2025, 7338, 17729"
Evilbraine,
Crescent_Sayurin,"10162, 30831, 1887, 10495, 32949, 32937, 32948, 33486"
oneswordstail,"9919, 21881, 11757, 21, 6702"
Ahie,"270, 1482, 6, 3588"
TravisJP,"22789, 18153, 6547, 19815, 10162"
diospyros,
Katsiragi,2025
FrighteningBee,
jennycat_007,"5262, 1735, 1482, 5163, 149"
Necroda,"121, 197, 6347, 134, 35203"
faintestwolves,"11757, 1535"
NeoRinTinTin,
whorifying,"20583, 22319, 4898, 35806"
Neodaemo,
smmshelby,"32681, 31964, 6547, 20507, 14713, 30123, 15085"
Buttlerlord,
Abeedo,"1, 30, 2001, 14719, 7785, 4224, 227, 199"
EUREKAvSEVEN,"237, 1530, 4181, 6547, 9989"
anoodleintime,"22535, 2001, 967, 37510, 11061, 10165, 30, 80, 37991, 5114"
controversial,"30, 2167, 22789, 14813, 918, 849, 30015, 21, 9989, 14741"
Jocobo,"24765, 9253"
Kilz,"457, 226, 195, 21, 121"
Kirbin,"10721, 32, 30, 35120"
PlaguedDarkness,"1575, 2985, 1482, 4898, 3588, 31964"
Dick75,"1210, 2605, 268, 2001, 227"
slothxing,"9989, 28223, 37999, 32281, 28851, 5680, 14349, 512, 35839, 33352"
Netwizard2003,"17831, 13655"
Sonata,"9756, 23623, 18245, 1887, 10357, 44, 2942, 33206, 28735, 14511"
DevilKirito,"35790, 32995, 32182, 11757, 30276, 223, 35120, 33206"
Humpheh,"249, 210"
anti_ningen,13759
F3arthenight,"13601, 2904, 1575, 3588, 1535, 38000, 38671, 39198, 34712, 38408"
ayuta,"9253, 5081, 1575, 2167"
otaqu4_7,
noamazia,"2001, 7088, 11617, 1482, 4063, 5114"
emotionalcouch,"32995, 1535, 20583, 8460, 22319, 29786, 37786"
Gabriel2307,"38524, 28977, 11061, 9253, 32281, 19, 35120"
LemonLyme,"1142, 4181, 585, 3297, 1698"
Squirrell,"11757, 5681, 226, 3588, 889"
DIZZYOG,"16498, 24765, 37430, 21, 31964, 136, 1735"
EtoRecord,"1535, 14813, 35507, 30015, 37105, 32949"
Mephilix3004,"26055, 481, 30276, 5114, 813, 18679"
ChillyWilly,"1818, 11061, 9367, 21, 1559"
spikesreign,"4181, 990, 2167, 2926, 66"
Muyoko,"629, 1251, 696, 2152, 721"
AnimeWatcherKun,"31240, 31758, 11741, 1689, 2001, 6547, 205"
Darianpizzo,"4224, 6880, 3455, 11617, 8460"
dexecutioner,
serdtje,
sinitik,
ItsWingy,
SkC_P,
post_human,"339, 2251, 121, 330"
animuzi,19221
Malhavok,"28297, 180, 24, 29786, 189"
Kuro38,
DrPantsu,"437, 44, 43, 2216, 2042, 268, 30, 339, 1935, 17549"
FireReaverX,"813, 1535, 90, 437, 1517"
Elusius,"1575, 5114, 6114, 339, 10165, 2001, 11061, 1535, 3002, 5081"
icensyeira,"38917, 35251, 18661, 30709, 25681, 14713, 29976, 123, 380, 100"
Jormungod,"38691, 37430, 10165, 5114, 7311, 34561, 34902, 35120"
ainoarashi,"27989, 17074, 35503, 12189, 30, 11061"
sh0ckra,"237, 2904, 1575"
TheTheory,
Eimiwi,21
otaku6910,"36633, 35849, 11617"
peachberry,
Pipie123,
Strawberry_Bur,"33089, 18679, 30, 232, 33206, 5081, 32182, 440, 5680, 2724"
TheWaifuGuardian,
ReniDianova,
TimeStopSamurai,"226, 33, 30, 11981, 978, 5020, 18679, 96, 1254, 6867"
poke557,"32182, 512, 10500, 2904, 4060, 634, 2829, 1375, 5177"
DiamondBaka,37450
Nekkro,"5081, 9919, 5114"
Nootler,
DzejPi,"293, 1683, 383"
as00097790,37521
hawsman2,"19, 19815, 5114, 13125, 2581, 32935, 20583, 28171, 32282, 23273"
tecky,
Spartamarine,"28977, 820, 33255, 30831"
cheriipai,"849, 5081, 5909"
gorongo,"31478, 16918, 4081, 28977"
clicq,"101, 167, 182, 226, 339"
Regul8ion,"5081, 164, 9253, 227, 820, 32, 57, 2966, 5114, 1575"
MissKira,"11111, 10408, 22319"
CookieDoughLover,"20, 74, 2923"
Pyston,"30, 34599, 13125, 11061, 10165, 30276, 22789, 47, 23755"
subtledemise,"2775, 32, 30, 226"
MrSwashy,"4181, 14749, 31964, 431, 32281, 17895, 13759, 23273, 37999, 8676"
krioai,"249, 2236, 4224, 6746, 10408, 10568, 13601, 23273, 23281"
xj12,
ItsCharChar,"5114, 32281, 11061, 31933, 30654, 5341, 10165, 32937, 7791"
Citrus_Fruit,"20507, 25681, 4081, 38680, 853, 164, 1535, 9919, 32979, 10408"
setvenx,"9756, 267, 27989, 8769, 31376"
RabiKokoro,"3588, 1482, 1535"
Shangetsu,"6594, 9253, 5114, 10165, 2104"
DefNotDeivin,"35839, 14741, 1604, 23273, 32935, 37435, 33489, 37965, 37451, 237"
Cristian_Z,"32949, 28851"
Anime0102,"4181, 7311, 1575, 2966, 9253"
Cameriera,"5060, 1575, 11887, 31798, 28677, 14713, 23283, 31043, 37999, 14741"
OmniVamp,"37991, 31964, 6547, 22297, 1735"
MeltyBlood_Len,"5040, 205, 71, 1, 6"
samjjms,
AdeHaze,"1689, 5114, 777, 9253, 10162, 35849, 4181, 2167, 32615, 30015"
Anomalous,"440, 605, 387, 2158, 721, 6211, 30, 1, 239, 1655"
ExcaliburJosh,"23273, 2904, 9253, 15335, 5114"
I_Am_Drunk,"934, 1889, 9756, 8425, 7311, 1210"
Flame_Shadow,"813, 249, 154, 110, 479"
PatPeter,"1575, 2904, 237"
HonestReviewer,11771
Awperator,"153, 1"
hell0kitY,"1689, 1535, 759, 2236, 199"
MartinNik,"10155, 3455, 6512, 5958, 2167, 28391"
matfismatfis,"4224, 12477, 34599, 14349, 32281, 18679, 6594, 5114, 24833, 9989"
qh0st,"9253, 14075, 11741, 6594, 2001"
Voel,
davieboy232,"2595, 268"
Theosoryu,"30, 232, 5081, 392, 22297, 1210, 10165, 227, 7311, 12355"
RobloxGirlfriend,
Jigoku-n3ko,"2034, 790, 2025, 1827, 205"
Ranganath,"22135, 5114, 19, 918, 578"
Anomylix,"2025, 9253, 20785, 13331, 17074"
sintrixx,32379
sToRMyQ,"33926, 9253, 37956, 35968, 37105, 29095, 23847, 10087, 38826, 32615"
ChubbyPanda1o,"21603, 16592, 25157, 23289, 10620"
kokuro,"16, 2246, 205, 790, 19"
Metal_Bat,"269, 2025, 16498, 21, 33, 18897"
VintageLego,6
minfremi,"101, 32615, 13333, 16067, 35839"
exlxaaxl,
Mambouna,
Crikital_Hit,"20, 4081, 10800, 57, 36873, 7193"
Gigglepud,"918, 2251, 1575, 5114, 6746"
Master7Zero,"9041, 8074, 10155, 10372, 9750"
Meowsorz,"4181, 1575, 9989, 3588, 16498, 21843"
Victor2K,"530, 3303, 3527, 4562, 2530"
Bladeboy05,245
SuperDeletedUser,"2001, 3002, 5114, 22135, 14719"
myeciz01,"74, 1486, 1808, 20, 1735"
aliney,"5114, 31478, 37779, 30654, 22789"
goodbye_sea,"387, 6547, 13125, 11887, 584"
TheFifthRider,"30654, 33010, 34134, 30831, 10620, 29803, 11757, 3588"
Paradise___,
megcr,
Kwip,"35851, 28851, 38080, 34822, 30, 147, 18245, 9289, 101, 38753"
MEDUSIA,"1818, 790, 205, 19, 10087, 4081, 33"
chente11,"4181, 2167, 5341, 2966, 5680"
Teemozy,
Arccoat,
thetasteless,"32281, 16782, 28851"
otakukunkou,"31478, 31964, 9919, 205, 35222, 32998, 11771, 5040, 918, 20583"
Lilith_Aensland,"6347, 8426, 11785, 10087, 10012"
Viron_22,
Trident11,
reviewtime,
IcePhoenix85,"431, 6547, 199, 19815, 317"
Anetheia,"32995, 431, 22319, 199, 31741, 15613, 18055, 523, 33926"
LuciferIAm,"1, 199, 3297, 5114, 9253, 24439, 20057, 918, 467, 245"
Malfegor,"467, 801, 14719, 2001, 18679, 164, 263, 6675, 35120, 949"
Monkeycoder,"356, 10620, 257, 8074, 19, 16894"
sakurablossom159,"50, 123, 52, 525, 530"
crashhansen,"23281, 6166"
XxEmmaxX,"1535, 6880, 6547, 857, 1604"
keitwr,"11843, 121, 35180, 237, 185"
atarostarling,"1033, 2236, 205, 199, 1, 16664, 10165, 5114, 523, 437"
ShinodaChan,"37999, 34822, 10087, 24833, 37991, 32281, 37786, 37450, 34914, 2001"
DahliaExurrana,"14467, 18893, 28677, 29095, 17729, 27775"
Kadano,13271
Chidori-ka,"3927, 2581, 72, 73, 71"
Sir_Mopalot,"9253, 2167, 4224, 11111, 3784"
Rhaineleen,"1569, 849, 1530, 2167, 853"
Drevorn,"33, 853, 5114, 14741, 28891, 22319, 31964, 1, 17265, 6746"
SJoyd,"25835, 30, 227, 11061, 5081, 1, 6547, 1887, 18679"
Nivo3041,"14719, 15051, 32526, 5114, 918, 37510, 6594"
shahabas,
ElanMorin,"1022, 1, 400, 10620, 534"
Brav0,"4181, 1535, 877, 19, 20, 23273, 1689, 5680, 16662"
mooman,"2026, 4063, 3359, 3467, 2904"
amc9988,
noetma,"4282, 97, 387, 486, 2251"
kylehaupert,"6880, 2904, 4901, 10087, 9253, 30484, 22297"
xxaquaxx15,"7054, 4551, 853, 3470, 4224"
zinnie1024,"1530, 4181, 13655, 16067, 934"
JustProud,
jassydroll,"170, 2001, 19, 1535, 239"
Gohan-Lightning,"22319, 223"
rockman_blues,"210, 476, 1576, 6, 3588"
Konguras,"27775, 32281, 10793, 6880, 16355, 4181, 14741, 6547, 9989"
omgitsmaile,2581
LinHashimoto,"60, 431, 578, 1698, 4477, 5690, 12355"
christo450590,"245, 5355, 205, 764, 889"
KuroiNamida,"457, 1735, 20, 269, 177"
TheHand,
MiDNiGhT2903,
34e843hsaj,
Yakuza04,"10165, 5114, 1735, 467, 30276, 23755, 27775"
NateTheSugoi,"5680, 25879, 18497, 6802, 488, 13759, 14719, 31765"
Bepo2636,"6675, 1735, 13125, 1535, 4181"
Jetblackwings,"24, 33255, 28171, 32182, 31964, 30276, 11061, 6347, 1535, 16498"
Kamereon-senpai,"4181, 19815, 2904, 1535, 30831, 9253, 5114"
Maurice_5,"9756, 35247, 37999, 30276, 31181, 5114, 6594, 2001, 23277"
RabbitTear34,"387, 339, 440, 457, 1524, 308, 7588, 721, 26, 13755"
Stellio,"457, 604, 5682, 338"
pospopipelopelo,"35557, 18229, 32979, 13125, 25519, 9756, 1590, 2950"
anjossm,5081
PanzerKampf,17895
danubeschiff,"9941, 1312, 9996, 10005, 2048"
Shoop-a-Shoopuf,"6547, 2158, 1943, 9756, 1690, 9656, 6045"
HunLepto,"24765, 32615, 9756, 37786, 11843, 934"
BrookeAnn,"853, 9756, 849, 1535, 4224"
Honda_Yumeha1129,
Greg1,6610
Undistributed,"29803, 18679, 32901, 32615, 10620, 31043, 26243, 30503, 14719, 22135"
Aisso,"10165, 22535"
hungdaddy69,"849, 2993, 8525, 8769, 9989, 10719, 1210"
rizkyrakhmadani,
xsupakoreanx,"527, 7054, 6547, 813, 1195"
Sonicdahedgie,"934, 4181, 1575"
froseph,"2924, 2605, 934, 1530, 79"
thelastreturn,"19815, 1889, 4181, 9253, 514, 5081"
RedvelvetDaisuki,"33, 12029, 31433, 121, 45, 32, 31043, 30276, 17074"
IllegalSpaceman,"1, 27989, 9756, 16498, 13601, 5114, 3784, 10087, 35839, 25835"
gizmokid2122,"11061, 21, 20, 249, 2001"
Pedro_Ramalho,"9253, 356"
Higurashi,"5114, 11061, 2904, 2001, 853"
lalmvpkobe,"2904, 11887, 877, 5114, 1535"
2Precious,"269, 1818, 1482, 5258, 19, 30276, 29803"
Waffle_Empress,"338, 322, 440, 199, 28223, 12815, 2800, 18679, 387, 8129"
Kaname94,"341, 1575, 4898, 427"
MusicTokyo,"20583, 30015"
Gin-SanCor,"33489, 1210, 790, 8795, 227, 32245, 16782, 874, 17269"
nyuu911,"3470, 1818, 1230, 226"
Bigbenlol348,
Opal-Sin,"33051, 32827"
Steeze,
iron-arny,"9253, 1575"
severians_shade,
King_Of_Light,"6547, 9253, 10278, 6702, 121, 29095, 28999"
sdfdvsdccearf4,"34822, 35639, 21647, 27989, 33352, 6547, 30344, 21681, 31953, 25835"
Pinion,"2904, 1142, 45, 355, 2581"
timedoctor,"4722, 25013, 6702, 7054, 30123, 11061"
Chiptempest,"1575, 2966, 2001, 33502, 5114, 1, 6594, 32681, 813, 134"
DarkInsomnia57,"9756, 813, 43, 1335, 2454, 1087, 530, 532"
kenichishinichi,
2kawaii4death,
Tobestik,"22535, 27775, 2167, 6547, 29803"
TheOtaku_Luffy,"31043, 32673, 32828, 37430, 32900, 31405, 32175, 28999, 28171, 21"
SimplyBetty,
theanimedude1000,"269, 4224, 5114, 2129, 2251"
Trumpcard,"14813, 19815, 30276, 30296"
Noname360,"93, 20, 3572, 1575, 2001"
Anna519,"5114, 31043, 24833, 28851, 28999, 28223"
aloricg,"323, 8129, 18153"
grakara,"25537, 22297, 14719, 1827, 5205, 18115, 6336, 25835, 32281, 34822"
7Th,"227, 2001, 1029, 601, 1049"
sasori_yume,"149, 44, 877, 57, 857"
Nierion,"226, 6954, 1, 889, 205"
Blackuroe,
--mimika--,"813, 481, 550, 249, 32995"
RageGoria,
yumetakato,
OliviaEast,"1, 120, 392, 5114, 205, 12531, 14713, 457, 861"
Fastz,"30296, 31043, 37982, 37450, 37105"
RosaMess,"34599, 33352, 33206, 11061, 10165, 30276, 15771"
Ventelus,1212
OlivinePeridot,"7311, 11981, 9756, 6024, 3841, 996, 532, 66, 14941, 12149"
war0blade,"31973, 209, 166, 9253, 1594"
Hyze01,38524
Shok,"20, 1292, 1535, 270, 813"
aranelcharis,"918, 853, 849, 28701, 4282"
Othees,
DaFraZzle,"11061, 17074, 30503, 31933, 10087, 30654, 25879, 269"
jpereda97,32995
glessshie,"4081, 251, 2159, 22, 154, 3092, 1482, 9919, 1604"
PeripheralVision,"33731, 31953, 585, 2904, 8675, 415, 2251, 17549, 1571"
InSaNiTy666,"6547, 4898, 226"
ishJJx3,"34599, 9253, 9941, 5681"
Rexosorous,"32281, 14719, 6, 30276, 22535, 23273, 28223, 227, 7311, 9253"
Nurtan-kun,"1535, 9756, 1575, 9253, 4224"
SmoothJazzDavis,"25777, 164, 885, 3326, 1519, 30187, 2246, 1, 28223, 5081"
LoganMcClure21,"6045, 120, 34933, 4224, 35968, 30296, 35860, 37171, 35838, 14289"
ow333n,"4081, 1, 30, 33654, 20583, 9253, 820, 18507, 32995, 12883"
Izaya_BrooksJr,"18179, 20431, 12711, 19257, 2251"
kdeee,"205, 1, 22043, 1735, 5114, 21, 18115, 28851, 269, 2246"
Thoughts3rased,"37999, 38573, 37450, 38610, 38472, 32937, 34618, 32901, 38186, 37206"
VTOtaku,"849, 9253, 12531, 5114, 3167"
ruzko,9989
Yari_Ashigaru,1604
dvlsweet666,"19, 205, 270, 6, 267"
Gargooner,
Andomarn,"918, 14813, 10379, 2904, 8525"
coocooformanga,"4898, 1946, 2923, 3457, 1535"
Beenzino48,30279
qu-ez,"23847, 9253, 18245, 30654, 2924"
TsunamiPapi,"5114, 14719, 28851, 9756, 512, 32182, 30, 18897, 437, 10711"
Miaow_Scribbles,"18679, 19, 1, 16742, 164, 1535, 11843, 33255"
NOWAA,"249, 6746, 5909, 210"
athenamizunashi,"477, 440, 32, 1210, 160, 441, 33, 227, 437, 3002"
firediva0,"3092, 226, 150, 7054, 3470"
ReverseHarem,853
Garybaldo,
Maineya,
biskizz,"4672, 205, 1, 30, 32"
TheBiggestBlack,"6594, 10087, 5081, 1575, 9253, 13125, 4181, 2001, 2966, 34451"
k0k0,"205, 1535, 2251, 4181, 16782"
SolidousJohn23,"10588, 10110"
gravediggernalk,"1, 7, 30, 81, 268, 45, 8675, 14811, 17549, 1793, 467, 13601, 15911, 11617, 889, 9041, 12679, 14833, 1425"
aoi-ryu,"4224, 243, 2034, 356, 853"
KingdomHeart,"2904, 1575, 9253, 1535, 31043, 10620"
keragamming,"38524, 16498, 5114, 2904, 1575, 239, 25777, 44"
renofheavens,"1210, 1735, 4524"
Racerboy,
Lainsbearsuit,"24, 1575, 10271, 30, 11061, 37491"
Lelouch1299,"30, 4181, 5114, 23273, 13125, 9253, 7674, 2966, 2904, 11061"
tamalove900,"16, 9989, 585, 3298"
blaa6,"37430, 12549, 10110"
tomfu1,
aesir97,
hrpgheaven,"6702, 813, 11771, 45, 30276"
chennette,"393, 106"
Burning_Palm,
jacktea0092,
AnimeApollo,"5081, 227, 934, 101, 6746, 889, 1535, 23273, 339, 437"
Darken-san,
Chilledstep,
ulrich5000,"5114, 1, 245, 853, 339"
Cheesypi,"2904, 1575"
Kassa,
alexlopez,
CivilianHero,"1210, 22135, 37510, 33255, 11061, 9253, 1575, 2251, 918"
Morgan2013,"33, 21085, 185, 182, 270"
Bonta_kun,"30276, 1, 2001, 849, 30"
Fenodyree,
TheAnimeToast,"323, 30, 7785, 164, 3167"
Mr-K,"235, 2409, 300, 1943, 1"
Hoshimittsu,"2001, 227, 7785, 10087, 849"
BlueNightmares,
silverkoibito,
huseyinekrem,"25013, 14813, 30276, 889, 11757, 29803, 19815, 269, 2001, 2167"
elcheong98,"23847, 14813"
Seigo_Nakano,
Mr_Yaz,
iWriter88,"4181, 9756, 5114, 10087, 22147"
LOLninja,"3002, 18679, 14513, 114, 918"
Admetus,"339, 272, 30, 3701, 3089"
donutspiders,10087
Apercot,"33, 19, 37510, 11061, 820, 30, 36563, 31933, 2001, 22319"
Utoddpia,2966
Lanternof2814,"474, 47, 59, 870, 2182, 268"
Honokadere,"4181, 17074, 232, 11843, 35180, 1887, 11061, 10165, 4224, 30"
JustPeachy88,21995
KCdiez,17895
F4nz,"27831, 25183, 30307, 31163, 1575, 21339, 23281, 13601, 16524, 31973"
DDDMEMAYBE,"11061, 21, 10087, 8310, 13601"
hnrbledischarge,"530, 12531, 1, 10162"
mizukiri,"32281, 11843, 23289, 9969, 28977, 37965, 33255, 36884, 15335, 30654"
panic,"457, 1698, 19, 877, 918, 245, 2605, 16, 57, 486"
AaronArcher,"11741, 2001, 5081, 28701, 8425"
SDman,"1535, 12029, 5420"
TwistedSmiles,"1482, 121, 5530, 9919, 45, 136, 2001, 33352, 721"
nrobbuts,"17265, 14813, 10030, 7674"
paramuffin,"5114, 2251, 12531"
RichHomieQuang1,"21, 20, 18679, 2001, 22297, 1, 30276, 10165, 5680, 5060"
LigerNyan,"16498, 11061, 13599, 9479, 14829"
Anowink,"33352, 34599, 39741, 1, 801, 35838, 329, 35180, 23273, 3297"
Abby_Nightingale,"33255, 23289, 25013, 24833, 721, 235"
SonuPaul_359,
Kaminari-sama,"820, 32, 33095, 5941, 26, 35557, 17074, 7785, 329, 10721"
spinky,
Ellachan28,"93, 94"
Mitsumune_Rekku,"28851, 5681, 28999, 30413, 24277, 1689, 32281, 28805, 28725"
Arrivals,
MystikAnime,"10110, 11785, 1535, 34618"
BerserkArtorias,"15809, 30276, 11741, 6702, 10087, 245, 8424, 11933, 14813"
CrazyClown,"6547, 11061, 1735, 23277, 34934"
SkelterHeaven,
lindsthenightowl,"3655, 14467, 23283, 26243, 31478, 31798, 22535, 34933"
blakphlamz,35838
arsanii,3655
JayP411,"9253, 5114, 245, 7674, 1210, 32281, 12189, 4181, 7311, 1575"
Mira071198,"9756, 2034, 232, 2923, 120"
Fishcaek-Chan,"9756, 20, 10495, 934, 18229, 32828"
59krahS,24855
doritos-san,"37779, 33352, 4181, 30346, 23273, 31964, 20507, 32995"
skylarkchrome,"9919, 3588, 1604"
AngryButler,"934, 486, 1535, 330, 1887"
aberuwu,"30015, 4224, 849, 6213, 35860, 37999"
Fleuresent,"34933, 35500, 1535"
TwistedRose,"5630, 2970, 1535, 1575, 1072"
Gazisultima,
zzyamuraihazz,
softbeep,"2001, 9756, 12883"
laaancelot,
auroralol,"33352, 2904, 877, 27899, 1535"
Brogrammist,
ackerbond,"4722, 25013, 16918, 23289"
Helios33,"6, 9756, 2904, 1575, 820, 40438, 4981"
Eclipserino,1
gum_rummy,"14713, 9756"
HaiAlwaysHungry,"2001, 21, 3297, 2158"
Kuba4ful,9253
Gustbks,"19, 3002, 35180, 37510, 23327, 7785, 28851, 467, 820, 2164"
adelain,"5680, 30123, 13125, 33203, 11757, 22789"
Konobae,"30, 9253, 22265, 6586, 849"
Ice2h1,"11061, 5114, 1575, 2001, 9253"
conttaty,19
lou1306,"6746, 23273, 16498, 32995, 11771, 30503, 10087, 9926"
TheRuine,
KaguyaSenshi,"4081, 1535, 1, 22789, 12189, 23289, 20583, 28891, 32935"
Bernstein,"8769, 4181, 17549, 2605, 16742, 10165, 634, 16201, 2924, 226"
Elsa,"1818, 777, 790, 2001, 6610, 43, 9253, 23283"
HyperBunnyofDOOM,"1239, 9756, 8795"
NaofumiYuusha,
nandeyan3n,30
Caster_Nitocris,36721
spread-the-peas,"120, 98, 4081, 3613"
ChiexChie,"32949, 28725, 31376, 14349, 9756, 31043, 24765, 889"
lyde,"9253, 10620, 5114, 121, 1535"
hannahmoira,"36754, 530, 33352, 37999"
lol_icsde,
AnimeLoverMeow,"34933, 28223, 35889, 227, 39533"
NotDolphy,"36906, 35672, 36654, 37338, 37259, 37578, 35821, 37328, 35503, 36704"
Aderranyth,"3220, 6675, 875, 1462, 885, 16782, 2354, 974, 2884, 31757"
SweetSerenadexX,"16067, 6811, 7054, 5507, 14713, 37208, 6547, 8476, 28223"
Schmuckarella,
tnguye3,
SageofTime,"1520, 2213, 28215, 1254"
ekangas81,
Angie_Mandarinez,"1575, 5114, 16498, 1698"
Shinbu,
AkiDream,
bossmann-dan,"11061, 16, 35851, 3701, 34599, 486, 5114, 2904, 7724, 21039"
Chikkii,"269, 129, 5114, 777, 16498, 467, 1575, 136, 22535, 22"
oddtakuu,"861, 11061, 4898, 19, 14719, 31043, 10087"
Antarcticite_,"13125, 18195, 4181, 34599, 5341, 1530, 35557, 9253, 1689, 11741"
Eucharis,"11285, 12967, 21563, 23251, 29976, 30205, 9989, 36038, 31499"
jack18l,"11061, 136, 269"
donsanman,"1, 227, 777, 2605, 6880"
Need_for_Steed,"14813, 23847, 9253, 13601, 5341, 2966"
R4cb,
Caio_Nihilus,"9756, 2904, 4181, 5114, 5081, 6746, 1594, 457, 1589, 32281"
Lelouchu,
SammyAnthony,
viktheone,"31240, 5081, 32281, 30831, 37999, 37450, 20507, 28851, 30503, 36456"
Orynx,
Xbertyx,
PooksinBoots,"227, 1, 30, 666, 205, 457, 23283"
momo_214,
CptPipers,"35180, 31646, 33095, 28735"
rancid946,"2952, 392, 4214, 20"
TyrantLord,"3731, 10030, 1575, 195, 2025"
creamedcat,
Giant_Cat,"120, 31043, 30016, 28223, 23283, 1562, 790, 33255, 16592, 1535"
pedroguscos73,"19815, 11061, 31964, 32, 28999, 38691"
totorolover33,"523, 585, 387, 4181, 440"
LordMitico,"19815, 6702, 9513, 13161, 11617, 25731"
fightclubmako,"392, 5114, 949, 5680, 14719, 1, 777, 477, 34798, 813"
Asimov_Fan,"7785, 32, 23327, 6675, 949, 268, 5081"
TheWolfish,"28851, 23283, 270, 35120, 14467, 37349, 31964, 33352, 22319, 2025"
Neens,"32615, 1, 36028, 23283, 6746, 2966, 23755, 32937, 12365, 28851"
Malikzaky,
Kyo_Kagami,"34612, 33255, 30484, 9253, 33, 5507, 14719, 5114, 235, 21"
memetendo,"32281, 15051, 199, 32995, 5060, 31174"
PatsumLolis,
Sdoob,38573
Shidira,"30276, 245, 966, 33, 66, 885, 263"
Kaoako,
WhyGod55,
King_Kezza,"2001, 18679, 11061, 6746, 6, 20899, 31240, 32182, 889, 20583"
billpika,
warriorofpeace3,"43, 1535, 30"
Poppies4Ophelia,
weirdguy,
cesars,"13601, 5081, 3588, 29095, 12413, 30123, 31173, 11433, 14833"
Maledict,"1535, 2904, 16498, 22535, 19815"
_Hoho,"30, 339, 387, 5680, 35557, 31646, 437, 33206, 227, 1"
hana_desu,"30, 431, 164, 585, 885, 16498, 22319, 32995, 719, 32542"
EvaZariche,"245, 30, 7054, 5114, 237"
ryokkeno,
Wingzerococ,"9253, 1575, 2581, 1535, 30, 19815, 18679"
Rittsua,"21, 235, 1735, 7054, 3470, 24405, 33486, 5040"
kaidouharu,"21, 7724, 31658, 38000, 36704, 11061, 1735, 31680"
x0xDragonfly,"1575, 30123, 27899, 16894, 1735, 31580, 33417, 25013, 10321, 5525"
Neverstatic,
Alizar1n,"2904, 18679, 16894, 19815, 32182, 3731"
Shizu33,"2034, 6956, 14227, 20507"
ArixCool,
Ojogbane,"21, 2418, 31933, 11061, 15451"
VVhiteRose,
TheElvesAreBack,"34618, 30307, 26243, 36754, 35203, 37210, 28907, 28121, 35928, 33988"
narutowithkunaii,
tgo720,"1553, 889, 879, 230, 650"
De47h_Dragon,"35062, 33486, 9919, 32094, 34577, 11061, 1691, 14741, 31757, 34451"
64Streeter,"1535, 4224, 1562, 227, 853, 721, 72, 1210, 32182"
TrumpMD,"38101, 8525, 7054, 27787, 11235, 19111, 28171, 189, 38993, 72"
Jabami0323,"33010, 37086, 30, 37451, 35842, 36884, 34712, 34933, 13125"
Now84,2025
YanBaka,"225, 25777, 1, 30, 226, 38000"
DoT-,"17074, 35839, 263, 11061, 31240, 4181, 14813, 37450, 32281, 23273"
thewhitesea,"32995, 13601, 32182, 18507, 199, 27989, 5114, 32615, 24439, 28223"
francismeunier,"274, 4654, 6213, 6573, 6682"
Allwynd,"37675, 35073, 29803, 33255, 32182, 3002, 10271, 658"
GrumpyBC,"3342, 22297, 6746, 28121"
Hatesu,
Drahaka,
Phanatic2442,"1, 31043, 28891, 4181, 4224, 9253, 2904, 889, 2001, 5941"
DraconioSchiffer,"269, 6702, 1535, 14713"
Riwarzbie,"16498, 30, 7785, 227"
chiringu,"10357, 11111, 33502, 934, 339, 30015, 24765, 19685, 10721, 17651"
Nate515,
maxkus,12031
Kickassneko,"918, 16498, 1575, 11061, 32182, 6746, 2251, 2001"
DesperadoDeadI,"9253, 10620, 1575, 16498, 1535"
Inverse81,
blooinator,"25183, 10820, 11499, 12293"
Adub217,"33352, 28851, 38000, 6547, 11843, 24439, 38993, 32281, 15751, 37779"
Kayari,
kirbytycoon,"10165, 523, 512, 30947"
Fallow,"444, 272, 30, 98, 1575"
MasterGear,"20899, 3002, 820, 801, 2581"
Skerza,"38000, 39195, 2966, 8074, 777, 36649"
Reey_Monteiro,"4181, 9253, 35180, 820, 16498, 567, 19, 31240, 2904, 95"
hmasta,"11827, 3918, 6893, 17251, 10683, 3728"
WeebTrash27,"33255, 6702, 9919, 20"
Tomoko-san,2034
9nl0dutch,"355, 8074, 20, 3588"
Falco2424,"32, 19, 145, 339, 820, 26, 1, 31757, 1575, 44"
ShinRan062094,"235, 10620, 7674, 7054, 20"
Otherian,"770, 227, 1210, 1535, 790"
